,label,cls,id,sample,original_duration,segments_6sec,segment_type,segment_number,duration,start_sec,stop_sec,original_path,comment,path,count,original_dir_cls
169,false (28),0,312,train,11,2,segment,0,6,0,6,calls\false\false (28).mp3,augs-- ,dataset\train\false\false (28) id-312.mp3,6,false
170,false (28),0,314,train,11,2,segment,0,6,0,6,calls\false\false (28).mp3,augs-- gen mx2y avg noised_echo pink_noise,dataset\train\false\false (28) id-314.mp3,6,false
171,false (28),0,316,train,11,2,segment,0,6,0,6,calls\false\false (28).mp3,augs-- gen mn2y avg noised_echo,dataset\train\false\false (28) id-316.mp3,6,false
172,false (28),0,318,train,11,2,segment,0,6,0,6,calls\false\false (28).mp3,augs-- gen white_noise mny mx2y,dataset\train\false\false (28) id-318.mp3,6,false
173,false (28),0,320,train,11,2,segment,0,6,0,6,calls\false\false (28).mp3,augs-- gen mxy avg slow_down pink_noise,dataset\train\false\false (28) id-320.mp3,6,false
174,false (28),0,322,train,11,2,segment,0,6,0,6,calls\false\false (28).mp3,augs-- gen white_noise relu noised_echo reverse,dataset\train\false\false (28) id-322.mp3,6,false
175,false (29),0,324,train,8,2,segment,0,6,0,6,calls\false\false (29).mp3,augs-- ,dataset\train\false\false (29) id-324.mp3,7,false
176,false (29),0,325,train,8,2,segment,0,6,0,6,calls\false\false (29).mp3,augs-- gen white_noise mny noised_echo,dataset\train\false\false (29) id-325.mp3,7,false
177,false (29),0,327,train,8,2,segment,0,6,0,6,calls\false\false (29).mp3,augs-- gen mn2y mxy avg noised_echo pink_noise,dataset\train\false\false (29) id-327.mp3,7,false
178,false (29),0,329,train,8,2,segment,0,6,0,6,calls\false\false (29).mp3,augs-- gen mxy pink_noise,dataset\train\false\false (29) id-329.mp3,7,false
179,false (29),0,331,train,8,2,segment,0,6,0,6,calls\false\false (29).mp3,augs-- gen reverse pink_noise,dataset\train\false\false (29) id-331.mp3,7,false
180,false (29),0,333,train,8,2,segment,0,6,0,6,calls\false\false (29).mp3,augs-- gen white_noise relu mxy avg noised_echo reverse,dataset\train\false\false (29) id-333.mp3,7,false
181,false (29),0,335,train,8,2,segment,0,6,0,6,calls\false\false (29).mp3,augs-- gen white_noise echo,dataset\train\false\false (29) id-335.mp3,7,false
182,false (3),0,336,train,3,0,full_audio,0,3,0,3,calls\false\false (3).mp3,augs-- ,dataset\train\false\false (3) id-336.mp3,6,false
183,false (3),0,338,train,3,0,full_audio,0,3,0,3,calls\false\false (3).mp3,augs-- gen repeat white_noise mx2y noised_echo,dataset\train\false\false (3) id-338.mp3,6,false
184,false (3),0,340,train,3,0,full_audio,0,3,0,3,calls\false\false (3).mp3,augs-- gen repeat mxy avg slow_down echo,dataset\train\false\false (3) id-340.mp3,6,false
185,false (3),0,342,train,3,0,full_audio,0,3,0,3,calls\false\false (3).mp3,augs-- gen repeat mn2y mxy noised_echo pink_noise,dataset\train\false\false (3) id-342.mp3,6,false
186,false (3),0,344,train,3,0,full_audio,0,3,0,3,calls\false\false (3).mp3,augs-- gen repeat relu slow_down,dataset\train\false\false (3) id-344.mp3,6,false
187,false (3),0,346,train,3,0,full_audio,0,3,0,3,calls\false\false (3).mp3,augs-- gen repeat mny mxy,dataset\train\false\false (3) id-346.mp3,6,false
188,false (30),0,348,train,2,0,full_audio,0,2,0,2,calls\false\false (30).mp3,augs-- ,dataset\train\false\false (30) id-348.mp3,7,false
189,false (30),0,349,train,2,0,full_audio,0,2,0,2,calls\false\false (30).mp3,augs-- gen repeat mn2y,dataset\train\false\false (30) id-349.mp3,7,false
190,false (30),0,351,train,2,0,full_audio,0,2,0,2,calls\false\false (30).mp3,augs-- gen repeat mn2y mx2y slow_down echo,dataset\train\false\false (30) id-351.mp3,7,false
191,false (30),0,353,train,2,0,full_audio,0,2,0,2,calls\false\false (30).mp3,augs-- gen repeat white_noise mn2y mx2y pink_noise,dataset\train\false\false (30) id-353.mp3,7,false
192,false (30),0,355,train,2,0,full_audio,0,2,0,2,calls\false\false (30).mp3,augs-- gen repeat relu mx2y avg noised_echo,dataset\train\false\false (30) id-355.mp3,7,false
193,false (30),0,357,train,2,0,full_audio,0,2,0,2,calls\false\false (30).mp3,augs-- gen repeat mxy avg,dataset\train\false\false (30) id-357.mp3,7,false
194,false (30),0,359,train,2,0,full_audio,0,2,0,2,calls\false\false (30).mp3,augs-- gen repeat white_noise relu pink_noise,dataset\train\false\false (30) id-359.mp3,7,false
195,false (31),0,360,train,5,0,full_audio,0,5,0,5,calls\false\false (31).mp3,augs-- ,dataset\train\false\false (31) id-360.mp3,6,false
196,false (31),0,362,train,5,0,full_audio,0,5,0,5,calls\false\false (31).mp3,augs-- gen repeat mny mxy slow_down noised_echo,dataset\train\false\false (31) id-362.mp3,6,false
197,false (31),0,364,train,5,0,full_audio,0,5,0,5,calls\false\false (31).mp3,augs-- gen repeat white_noise mn2y mx2y avg,dataset\train\false\false (31) id-364.mp3,6,false
198,false (31),0,366,train,5,0,full_audio,0,5,0,5,calls\false\false (31).mp3,augs-- gen repeat mn2y,dataset\train\false\false (31) id-366.mp3,6,false
199,false (31),0,368,train,5,0,full_audio,0,5,0,5,calls\false\false (31).mp3,augs-- gen repeat white_noise relu avg,dataset\train\false\false (31) id-368.mp3,6,false
200,false (31),0,370,train,5,0,full_audio,0,5,0,5,calls\false\false (31).mp3,augs-- gen repeat white_noise relu pink_noise,dataset\train\false\false (31) id-370.mp3,6,false
201,false (32),0,372,train,6,2,segment,0,6,0,6,calls\false\false (32).mp3,augs-- ,dataset\train\false\false (32) id-372.mp3,7,false
202,false (32),0,373,train,6,2,segment,0,6,0,6,calls\false\false (32).mp3,augs-- gen white_noise mn2y mx2y,dataset\train\false\false (32) id-373.mp3,7,false
203,false (32),0,375,train,6,2,segment,0,6,0,6,calls\false\false (32).mp3,augs-- gen mxy slow_down noised_echo,dataset\train\false\false (32) id-375.mp3,7,false
204,false (32),0,377,train,6,2,segment,0,6,0,6,calls\false\false (32).mp3,augs-- gen white_noise relu mx2y echo,dataset\train\false\false (32) id-377.mp3,7,false
205,false (32),0,379,train,6,2,segment,0,6,0,6,calls\false\false (32).mp3,augs-- gen mny mxy avg,dataset\train\false\false (32) id-379.mp3,7,false
206,false (32),0,381,train,6,2,segment,0,6,0,6,calls\false\false (32).mp3,augs-- gen white_noise,dataset\train\false\false (32) id-381.mp3,7,false
207,false (32),0,383,train,6,2,segment,0,6,0,6,calls\false\false (32).mp3,augs-- gen white_noise mny mx2y avg noised_echo,dataset\train\false\false (32) id-383.mp3,7,false
208,false (33),0,384,train,10,2,segment,0,6,0,6,calls\false\false (33).mp3,augs-- ,dataset\train\false\false (33) id-384.mp3,6,false
209,false (33),0,386,train,10,2,segment,0,6,0,6,calls\false\false (33).mp3,augs-- gen mn2y mx2y avg,dataset\train\false\false (33) id-386.mp3,6,false
210,false (33),0,388,train,10,2,segment,0,6,0,6,calls\false\false (33).mp3,augs-- gen white_noise mxy,dataset\train\false\false (33) id-388.mp3,6,false
211,false (33),0,390,train,10,2,segment,0,6,0,6,calls\false\false (33).mp3,augs-- gen white_noise relu avg pink_noise,dataset\train\false\false (33) id-390.mp3,6,false
212,false (33),0,392,train,10,2,segment,0,6,0,6,calls\false\false (33).mp3,augs-- gen white_noise relu mxy echo pink_noise,dataset\train\false\false (33) id-392.mp3,6,false
213,false (33),0,394,train,10,2,segment,0,6,0,6,calls\false\false (33).mp3,augs-- gen mx2y noised_echo,dataset\train\false\false (33) id-394.mp3,6,false
214,false (34),0,396,train,14,4,segment,0,6,0,6,calls\false\false (34).mp3,augs-- ,dataset\train\false\false (34) id-396.mp3,7,false
215,false (34),0,397,train,14,4,segment,0,6,0,6,calls\false\false (34).mp3,augs-- gen white_noise mx2y slow_down pink_noise,dataset\train\false\false (34) id-397.mp3,7,false
216,false (34),0,399,train,14,4,segment,0,6,0,6,calls\false\false (34).mp3,augs-- gen white_noise mx2y avg noised_echo,dataset\train\false\false (34) id-399.mp3,7,false
217,false (34),0,401,train,14,4,segment,0,6,0,6,calls\false\false (34).mp3,augs-- gen mxy echo pink_noise,dataset\train\false\false (34) id-401.mp3,7,false
218,false (34),0,403,train,14,4,segment,0,6,0,6,calls\false\false (34).mp3,augs-- gen mn2y mx2y pink_noise,dataset\train\false\false (34) id-403.mp3,7,false
219,false (34),0,405,train,14,4,segment,0,6,0,6,calls\false\false (34).mp3,augs-- gen white_noise mny mx2y slow_down,dataset\train\false\false (34) id-405.mp3,7,false
220,false (34),0,407,train,14,4,segment,0,6,0,6,calls\false\false (34).mp3,augs-- gen relu reverse pink_noise,dataset\train\false\false (34) id-407.mp3,7,false
221,false (37),0,420,train,14,4,segment,0,6,0,6,calls\false\false (37).mp3,augs-- ,dataset\train\false\false (37) id-420.mp3,7,false
222,false (37),0,421,train,14,4,segment,0,6,0,6,calls\false\false (37).mp3,augs-- gen relu mx2y reverse pink_noise,dataset\train\false\false (37) id-421.mp3,7,false
223,false (37),0,423,train,14,4,segment,0,6,0,6,calls\false\false (37).mp3,augs-- gen relu mx2y slow_down,dataset\train\false\false (37) id-423.mp3,7,false
224,false (37),0,425,train,14,4,segment,0,6,0,6,calls\false\false (37).mp3,augs-- gen mn2y mx2y echo pink_noise,dataset\train\false\false (37) id-425.mp3,7,false
225,false (37),0,427,train,14,4,segment,0,6,0,6,calls\false\false (37).mp3,augs-- gen white_noise mn2y avg echo pink_noise,dataset\train\false\false (37) id-427.mp3,7,false
226,false (37),0,429,train,14,4,segment,0,6,0,6,calls\false\false (37).mp3,augs-- gen white_noise relu noised_echo,dataset\train\false\false (37) id-429.mp3,7,false
227,false (37),0,431,train,14,4,segment,0,6,0,6,calls\false\false (37).mp3,augs-- gen white_noise avg,dataset\train\false\false (37) id-431.mp3,7,false
228,false (38),0,432,train,2,0,full_audio,0,2,0,2,calls\false\false (38).mp3,augs-- ,dataset\train\false\false (38) id-432.mp3,6,false
229,false (38),0,434,train,2,0,full_audio,0,2,0,2,calls\false\false (38).mp3,augs-- gen repeat relu mxy,dataset\train\false\false (38) id-434.mp3,6,false
230,false (38),0,436,train,2,0,full_audio,0,2,0,2,calls\false\false (38).mp3,augs-- gen repeat white_noise mny mxy reverse,dataset\train\false\false (38) id-436.mp3,6,false
231,false (38),0,438,train,2,0,full_audio,0,2,0,2,calls\false\false (38).mp3,augs-- gen repeat mny mx2y reverse pink_noise,dataset\train\false\false (38) id-438.mp3,6,false
232,false (38),0,440,train,2,0,full_audio,0,2,0,2,calls\false\false (38).mp3,augs-- gen repeat mn2y reverse,dataset\train\false\false (38) id-440.mp3,6,false
233,false (38),0,442,train,2,0,full_audio,0,2,0,2,calls\false\false (38).mp3,augs-- gen repeat white_noise mn2y mx2y avg pink_noise,dataset\train\false\false (38) id-442.mp3,6,false
234,false (39),0,444,train,14,4,segment,0,6,0,6,calls\false\false (39).mp3,augs-- ,dataset\train\false\false (39) id-444.mp3,7,false
235,false (39),0,445,train,14,4,segment,0,6,0,6,calls\false\false (39).mp3,augs-- gen white_noise mx2y avg echo pink_noise,dataset\train\false\false (39) id-445.mp3,7,false
236,false (39),0,447,train,14,4,segment,0,6,0,6,calls\false\false (39).mp3,augs-- gen relu mxy echo,dataset\train\false\false (39) id-447.mp3,7,false
237,false (39),0,449,train,14,4,segment,0,6,0,6,calls\false\false (39).mp3,augs-- gen white_noise avg echo pink_noise,dataset\train\false\false (39) id-449.mp3,7,false
238,false (39),0,451,train,14,4,segment,0,6,0,6,calls\false\false (39).mp3,augs-- gen white_noise mx2y pink_noise,dataset\train\false\false (39) id-451.mp3,7,false
239,false (39),0,453,train,14,4,segment,0,6,0,6,calls\false\false (39).mp3,augs-- gen mny avg pink_noise,dataset\train\false\false (39) id-453.mp3,7,false
240,false (39),0,455,train,14,4,segment,0,6,0,6,calls\false\false (39).mp3,augs-- gen mxy slow_down echo,dataset\train\false\false (39) id-455.mp3,7,false
241,false (40),0,456,train,5,0,full_audio,0,5,0,5,calls\false\false (40).mp3,augs-- ,dataset\train\false\false (40) id-456.mp3,6,false
242,false (40),0,458,train,5,0,full_audio,0,5,0,5,calls\false\false (40).mp3,augs-- gen repeat white_noise relu mxy echo,dataset\train\false\false (40) id-458.mp3,6,false
243,false (40),0,460,train,5,0,full_audio,0,5,0,5,calls\false\false (40).mp3,augs-- gen repeat white_noise mny,dataset\train\false\false (40) id-460.mp3,6,false
244,false (40),0,462,train,5,0,full_audio,0,5,0,5,calls\false\false (40).mp3,augs-- gen repeat mn2y mx2y avg,dataset\train\false\false (40) id-462.mp3,6,false
245,false (40),0,464,train,5,0,full_audio,0,5,0,5,calls\false\false (40).mp3,augs-- gen repeat mny mxy avg echo,dataset\train\false\false (40) id-464.mp3,6,false
246,false (40),0,466,train,5,0,full_audio,0,5,0,5,calls\false\false (40).mp3,augs-- gen repeat white_noise mny mxy avg noised_echo pink_noise,dataset\train\false\false (40) id-466.mp3,6,false
247,false (41),0,468,val,5,0,full_audio,0,5,0,5,calls\false\false (41).mp3,augs-- ,dataset\val\false\false (41) id-468.mp3,6,false
248,false (41),0,470,val,5,0,full_audio,0,5,0,5,calls\false\false (41).mp3,augs-- gen repeat white_noise mn2y mxy,dataset\val\false\false (41) id-470.mp3,6,false
249,false (41),0,472,val,5,0,full_audio,0,5,0,5,calls\false\false (41).mp3,augs-- gen repeat mny avg slow_down echo reverse,dataset\val\false\false (41) id-472.mp3,6,false
250,false (41),0,474,val,5,0,full_audio,0,5,0,5,calls\false\false (41).mp3,augs-- gen repeat mny pink_noise,dataset\val\false\false (41) id-474.mp3,6,false
251,false (41),0,476,val,5,0,full_audio,0,5,0,5,calls\false\false (41).mp3,augs-- gen repeat mny slow_down,dataset\val\false\false (41) id-476.mp3,6,false
252,false (41),0,478,val,5,0,full_audio,0,5,0,5,calls\false\false (41).mp3,augs-- gen repeat white_noise relu mxy slow_down pink_noise,dataset\val\false\false (41) id-478.mp3,6,false
253,false (42),0,480,train,2,0,full_audio,0,2,0,2,calls\false\false (42).mp3,augs-- ,dataset\train\false\false (42) id-480.mp3,7,false
254,false (42),0,481,train,2,0,full_audio,0,2,0,2,calls\false\false (42).mp3,augs-- gen repeat mny mx2y echo,dataset\train\false\false (42) id-481.mp3,7,false
255,false (42),0,483,train,2,0,full_audio,0,2,0,2,calls\false\false (42).mp3,augs-- gen repeat mny mxy echo,dataset\train\false\false (42) id-483.mp3,7,false
256,false (42),0,485,train,2,0,full_audio,0,2,0,2,calls\false\false (42).mp3,augs-- gen repeat mxy echo reverse,dataset\train\false\false (42) id-485.mp3,7,false
257,false (42),0,487,train,2,0,full_audio,0,2,0,2,calls\false\false (42).mp3,augs-- gen repeat white_noise mny mxy pink_noise,dataset\train\false\false (42) id-487.mp3,7,false
258,false (42),0,489,train,2,0,full_audio,0,2,0,2,calls\false\false (42).mp3,augs-- gen repeat white_noise mn2y mxy reverse,dataset\train\false\false (42) id-489.mp3,7,false
259,false (42),0,491,train,2,0,full_audio,0,2,0,2,calls\false\false (42).mp3,augs-- gen repeat mny mxy noised_echo reverse,dataset\train\false\false (42) id-491.mp3,7,false
260,false (43),0,492,train,1,0,full_audio,0,1,0,1,calls\false\false (43).mp3,augs-- ,dataset\train\false\false (43) id-492.mp3,6,false
261,false (43),0,494,train,1,0,full_audio,0,1,0,1,calls\false\false (43).mp3,augs-- gen repeat relu avg pink_noise,dataset\train\false\false (43) id-494.mp3,6,false
262,false (43),0,496,train,1,0,full_audio,0,1,0,1,calls\false\false (43).mp3,augs-- gen repeat white_noise relu noised_echo reverse,dataset\train\false\false (43) id-496.mp3,6,false
263,false (43),0,498,train,1,0,full_audio,0,1,0,1,calls\false\false (43).mp3,augs-- gen repeat white_noise mn2y mx2y pink_noise,dataset\train\false\false (43) id-498.mp3,6,false
264,false (43),0,500,train,1,0,full_audio,0,1,0,1,calls\false\false (43).mp3,augs-- gen repeat mxy echo pink_noise,dataset\train\false\false (43) id-500.mp3,6,false
265,false (43),0,502,train,1,0,full_audio,0,1,0,1,calls\false\false (43).mp3,augs-- gen repeat white_noise relu mxy echo,dataset\train\false\false (43) id-502.mp3,6,false
266,false (44),0,504,train,6,2,segment,0,6,0,6,calls\false\false (44).mp3,augs-- ,dataset\train\false\false (44) id-504.mp3,7,false
267,false (44),0,505,train,6,2,segment,0,6,0,6,calls\false\false (44).mp3,augs-- gen mn2y avg noised_echo pink_noise,dataset\train\false\false (44) id-505.mp3,7,false
268,false (44),0,507,train,6,2,segment,0,6,0,6,calls\false\false (44).mp3,augs-- gen white_noise mn2y avg echo reverse,dataset\train\false\false (44) id-507.mp3,7,false
269,false (44),0,509,train,6,2,segment,0,6,0,6,calls\false\false (44).mp3,augs-- gen white_noise mny avg slow_down pink_noise,dataset\train\false\false (44) id-509.mp3,7,false
270,false (44),0,511,train,6,2,segment,0,6,0,6,calls\false\false (44).mp3,augs-- gen relu avg echo pink_noise,dataset\train\false\false (44) id-511.mp3,7,false
271,false (44),0,513,train,6,2,segment,0,6,0,6,calls\false\false (44).mp3,augs-- gen echo,dataset\train\false\false (44) id-513.mp3,7,false
272,false (44),0,515,train,6,2,segment,0,6,0,6,calls\false\false (44).mp3,augs-- gen mn2y mxy noised_echo reverse pink_noise,dataset\train\false\false (44) id-515.mp3,7,false
273,false (45),0,516,val,6,2,segment,0,6,0,6,calls\false\false (45).mp3,augs-- ,dataset\val\false\false (45) id-516.mp3,7,false
274,false (45),0,517,val,6,2,segment,0,6,0,6,calls\false\false (45).mp3,augs-- gen white_noise mny echo,dataset\val\false\false (45) id-517.mp3,7,false
275,false (45),0,519,val,6,2,segment,0,6,0,6,calls\false\false (45).mp3,augs-- gen white_noise echo reverse,dataset\val\false\false (45) id-519.mp3,7,false
276,false (45),0,521,val,6,2,segment,0,6,0,6,calls\false\false (45).mp3,augs-- gen mny avg echo,dataset\val\false\false (45) id-521.mp3,7,false
277,false (45),0,523,val,6,2,segment,0,6,0,6,calls\false\false (45).mp3,augs-- gen white_noise mxy,dataset\val\false\false (45) id-523.mp3,7,false
278,false (45),0,525,val,6,2,segment,0,6,0,6,calls\false\false (45).mp3,augs-- gen relu noised_echo,dataset\val\false\false (45) id-525.mp3,7,false
279,false (45),0,527,val,6,2,segment,0,6,0,6,calls\false\false (45).mp3,augs-- gen mny reverse pink_noise,dataset\val\false\false (45) id-527.mp3,7,false
280,false (46),0,528,val,5,0,full_audio,0,5,0,5,calls\false\false (46).mp3,augs-- ,dataset\val\false\false (46) id-528.mp3,6,false
281,false (46),0,530,val,5,0,full_audio,0,5,0,5,calls\false\false (46).mp3,augs-- gen repeat mxy avg slow_down,dataset\val\false\false (46) id-530.mp3,6,false
